column,pathway,direction,v1_mean,v2_mean,diff,log2fc,rank_biserial,u_pvalue,q_value,abs_rank_biserial
s-SELE,SELE,s,0.023863039027391456,0.025839289880648722,-0.0019762508532572658,-0.11478863144405163,-0.08453925507785509,4.4931225373175414e-110,6.093412756088173e-110,0.08453925507785509
r-MELANOCORTIN,MELANOCORTIN,r,0.08762782240846391,0.09117736563234104,-0.0035495432238771274,-0.05728671799108362,-0.08352873150631712,1.666730741183232e-107,2.2526463259677813e-107,0.08352873150631712
r-GP1BA,GP1BA,r,0.018487440516072016,0.022421502227637814,-0.0039340617115657985,-0.27833742200523387,0.08005680153761263,6.531089108325628e-99,8.796977166316153e-99,0.08005680153761263
r-EDA,EDA,r,0.0293528111468568,0.030674900277333345,-0.0013220891304765447,-0.06355997340447898,-0.07931219750583285,4.079457078515456e-97,5.476152552854646e-97,0.07931219750583285
s-CSF,CSF,s,0.11472015832618397,0.12758640661980125,-0.01286624829361728,-0.15335570739550416,0.07917197173151336,8.848885280136279e-97,1.183837355045259e-96,0.07917197173151336
r-CNTN,CNTN,r,5.570703830431225,5.4853262010659725,0.08537762936525262,0.022282199058686756,0.07790795304892262,8.943181776311029e-94,1.1924242368414706e-93,0.07790795304892262
s-ANXA1,ANXA1,s,0.006304516376407558,0.006116731868778824,0.00018778450762873405,0.043624661773342586,0.07688439703983252,2.2348172084179765e-91,2.969757095750063e-91,0.07688439703983252
s-PMCH,PMCH,s,0.0034251209439861846,0.0032312888246656224,0.00019383211932056223,0.08404519667823145,0.07622491286792044,7.540697314875817e-90,9.98701049060476e-90,0.07622491286792044
r-PMCH,PMCH,r,0.0034251209439861846,0.0032312888246656224,0.00019383211932056223,0.08404519667823145,0.07610546831208165,1.421639564544377e-89,1.8765642251985775e-89,0.07610546831208165
r-PROK,PROK,r,0.04319960610056335,0.04389740190392897,-0.0006977958033656181,-0.023117397145081438,-0.07606031572764294,1.8062435689990076e-89,2.3763204429355713e-89,0.07606031572764294
s-CD70,CD70,s,0.010526964438141193,0.011763608063095086,-0.0012366436249538933,-0.16024112846914684,0.07535867535653917,7.324350964204651e-88,9.604115833857754e-88,0.07535867535653917
s-CNTN,CNTN,s,5.570703830431225,5.485326201065972,0.0853776293652535,0.02228219905868707,0.0743597273910761,1.3444254871930786e-85,1.7570709337572906e-85,0.0743597273910761
s-TAC,TAC,s,0.3196820769316476,0.3055156114326268,0.014166465499020786,0.0653917593767622,0.07317600264174562,5.917378714359314e-83,7.708164377915423e-83,0.07317600264174562
r-GNRH,GNRH,r,0.06553175710373822,0.0622742671171061,0.0032574899866321255,0.07355807607349726,0.07307680206905731,9.811964169161545e-83,1.2739468232747448e-82,0.07307680206905731
r-OSTN,OSTN,r,0.245832179397709,0.23661901800281976,0.00921316139488923,0.05510774299834552,0.07264426099070653,8.82924414541025e-82,1.1426080658766207e-81,0.07264426099070653
s-GALECTIN,GALECTIN,s,0.10028096631580326,0.10508209615392171,-0.004801129838118451,-0.06746908048685682,-0.07241885837005158,2.76006492318768e-81,3.5602140377274312e-81,0.07241885837005158
r-PVR,PVR,r,0.7369066802808186,0.7217100243337774,0.015196655947041227,0.03006263864130642,0.0714077653934031,4.3904370769141096e-79,5.644847670318141e-79,0.0714077653934031
r-GDNF,GDNF,r,0.14932998387504406,0.1534058641072617,-0.004075880232217638,-0.038849759834261664,-0.07029828436080199,1.0541631696434711e-76,1.3509663921644484e-76,0.07029828436080199
r-ANXA1,ANXA1,r,0.006304516376407558,0.006116731868778824,0.00018778450762873405,0.043624661773342586,0.07016961259284771,1.9795918418131796e-76,2.5287689334129647e-76,0.07016961259284771
r-CHEMERIN,CHEMERIN,r,0.04299632954464776,0.0457106496153402,-0.002714320070692444,-0.08831681296982902,0.06992791735719472,6.44587440704007e-76,8.207608569735909e-76,0.06992791735719472
s-GNRH,GNRH,s,0.06553175710373822,0.062274267117106104,0.0032574899866321186,0.07355807607349696,0.06961371051769549,2.972876584324318e-75,3.773266433950096e-75,0.06961371051769549
r-IL6,IL6,r,0.04835036000583861,0.05023728929399893,-0.0018869292881603175,-0.05523198847964787,-0.06827425645780072,1.8620800235719533e-72,2.3558584323785737e-72,0.06827425645780072
r-MSTN,MSTN,r,0.11337623933799004,0.11033213644099049,0.003044102896999551,0.039265254953927096,-0.06813196400488364,3.6638334965067834e-72,4.620630779034032e-72,0.06813196400488364
s-EPO,EPO,s,0.007244436867072144,0.008030942306433577,-0.0007865054393614334,-0.14869570713798896,-0.06680508465252488,1.8861042646717627e-69,2.371102504158787e-69,0.06680508465252488
s-ANNEXIN,ANNEXIN,s,0.01385173967533944,0.014071130896936913,-0.00021939122159747235,-0.022671101619758015,0.06673131750811145,2.6592690386563907e-69,3.332501706670667e-69,0.06673131750811145
s-CD86,CD86,s,0.011170538710383784,0.015086873345912508,-0.003916334635528724,-0.43359505146308897,-0.06663691390922855,4.1253221320213295e-69,5.153399256405194e-69,0.06663691390922855
s-VISFATIN,VISFATIN,s,1.3756112746854812,1.3858651116285579,-0.010253836943076688,-0.010713999046774099,-0.0661556595113324,3.83198792190064e-68,4.7719094876498535e-68,0.0661556595113324
r-NOTCH,NOTCH,r,2.969953036025062,3.0998717927391706,-0.12991875671410869,-0.061768430628033555,-0.06611137551096069,4.700500253284937e-68,5.835103762698543e-68,0.06611137551096069
s-NRXN,NRXN,s,14.64193796104509,14.47047289525847,0.17146506578662013,0.01699444692098292,0.06470709842470201,2.850401123055266e-65,3.527371389780892e-65,0.06470709842470201
s-VIP,VIP,s,0.02149250698959151,0.02488205367722326,-0.0033895466876317504,-0.21127178073140765,-0.06403595362658154,5.806433909338654e-64,7.163077346100023e-64,0.06403595362658154
s-PACAP,PACAP,s,0.3976784287349307,0.3641188918010157,0.033559536933915,0.12719271290059125,0.06320521454858286,2.319606646924796e-62,2.8526839508764575e-62,0.06320521454858286
s-IFN-I,IFN-I,s,0.018223551521706564,0.019429438741405257,-0.0012058872196986925,-0.09244007331794936,-0.06303655482462645,4.875530578160314e-62,5.977430677868372e-62,0.06303655482462645
s-MSTN,MSTN,s,0.11337623933799003,0.11033213644099046,0.003044102896999565,0.03926525495392741,-0.06214885639326451,2.354395665310399e-60,2.877594702046043e-60,0.06214885639326451
r-PACAP,PACAP,r,0.3976784287349307,0.36411889180101575,0.033559536933914946,0.12719271290059125,0.06199159580115987,4.652773684452288e-60,5.669225781671096e-60,0.06199159580115987
s-SELL,SELL,s,0.138929025976861,0.15122920368432766,-0.012300177707466664,-0.1223887144094182,-0.06187696108703855,7.636413281041196e-60,9.27613392420955e-60,0.06187696108703855
r-MIF,MIF,r,0.37633677804472176,0.3856293854894091,-0.00929260744468735,-0.03519070529821204,-0.06040431586463102,4.0925133279030877e-57,4.956071186084473e-57,0.06040431586463102
r-ICAM,ICAM,r,0.12787612480325677,0.14702141907982894,-0.01914529427657216,-0.20127942049890715,-0.059182656510415765,6.705972079310379e-55,8.096234583557653e-55,0.059182656510415765
r-APRIL,APRIL,r,0.04469622724525949,0.04656096467007845,-0.001864737424818956,-0.058967887243103284,-0.058932746951157355,1.8790414926256387e-54,2.2617034379323797e-54,0.058932746951157355
r-SN,SN,r,0.018804382099609274,0.02017347601079153,-0.0013690939111822564,-0.10139078407437718,-0.05827858366090055,2.731199386134276e-53,3.277439263361131e-53,0.05827858366090055
s-CCK,CCK,s,0.03354024739272057,0.036393422827229974,-0.002853175434509407,-0.11778441042642565,-0.05800013766827683,8.457349205005051e-53,1.0118157961274926e-52,0.05800013766827683
r-IL17,IL17,r,0.08766835086322652,0.09191630293897886,-0.004247952075752334,-0.06826466069351769,-0.05772673313978827,2.552460175416638e-52,3.0445006911596045e-52,0.05772673313978827
s-LCK,LCK,s,0.009257851175186712,0.010474236978840328,-0.0012163858036536163,-0.17809585719154777,-0.056964828659752054,5.394651118852779e-51,6.415260789987089e-51,0.056964828659752054
s-CLEC,CLEC,s,0.5336934759213644,0.5647979111527004,-0.031104435231335992,-0.08172337744677216,-0.056803208602853705,1.0251513414985953e-50,1.2154488959085142e-50,0.056803208602853705
r-QRFP,QRFP,r,0.008817044885640613,0.008947972376225825,-0.0001309274905852125,-0.021265596014124973,-0.05487166330328552,1.9155478157867653e-47,2.2643490598554003e-47,0.05487166330328552
r-FLT3,FLT3,r,0.06569479892243413,0.06326456937454786,0.00243022954788627,0.05438139526859792,0.05420852372519924,2.3966800385576292e-46,2.8246586168714913e-46,0.05420852372519924
s-NPFF,NPFF,s,0.08393797085501341,0.08674343652005341,-0.0028054656650400023,-0.04743101166942421,-0.054003282365402416,5.2065621504721255e-46,6.118096770287719e-46,0.054003282365402416
r-DESMOSOME,DESMOSOME,r,0.06404317444601512,0.06050395156687404,0.003539222879141081,0.08201544961890297,-0.05185104410100949,1.4914698698253077e-42,1.7474025693811297e-42,0.05185104410100949
r-CD34,CD34,r,0.020668933086670855,0.022590307511119456,-0.0019213744244486013,-0.12823998369613607,-0.05168711793043457,2.6991064305280066e-42,3.152938485218556e-42,0.05168711793043457
s-CRH,CRH,s,0.06479163615284757,0.07025366698353072,-0.005462030830683154,-0.11676593898508839,-0.05080821655526935,6.289628054391428e-41,7.32556679276178e-41,0.05080821655526935
s-NMU,NMU,s,0.025338785420371997,0.026137266445349434,-0.000798481024977437,-0.04476089110473601,0.049051418421219406,2.899651242074961e-38,3.3673369262805996e-38,0.049051418421219406
r-GALECTIN,GALECTIN,r,0.10028096631580326,0.10508209615392171,-0.004801129838118451,-0.06746908048685682,-0.04685644949727319,4.573427783058726e-35,5.295547959331156e-35,0.04685644949727319
s-PTH,PTH,s,0.10260363590393728,0.10283440804470505,-0.00023077214076776265,-0.003241210376202216,0.04339297282768473,2.5838989358945816e-30,2.9831602875051144e-30,0.04339297282768473
s-CHEMERIN,CHEMERIN,s,0.042996329544647764,0.0457106496153402,-0.0027143200706924372,-0.08831681296982868,-0.04304111355823059,7.497472855029188e-30,8.63081177497546e-30,0.04304111355823059
r-CD70,CD70,r,0.010526964438141191,0.011763608063095086,-0.001236643624953895,-0.160241128469147,0.04274121399871844,1.846317392324695e-29,2.119251267711824e-29,0.04274121399871844
r-CDH,CDH,r,5.016059384600078,5.0498665669687215,-0.03380718236864322,-0.009690839762713408,-0.041447823387612215,8.383082168966167e-28,9.594510228065324e-28,0.041447823387612215
s-CDH,CDH,s,5.016059384600078,5.0498665669687215,-0.03380718236864322,-0.009690839762713408,-0.04136574357197931,1.0638333108251923e-27,1.2140576112010842e-27,0.04136574357197931
r-KIT,KIT,r,0.5752500177813245,0.5707050682128072,0.004544949568517254,0.011443747931424627,-0.03917839750725016,5.127659585332185e-25,5.834922976412487e-25,0.03917839750725016
r-PTH,PTH,r,0.10260363590393728,0.10283440804470503,-0.00023077214076774877,-0.0032412103762020556,-0.039172372107407094,5.213294440382176e-25,5.9153713420955345e-25,0.039172372107407094
r-BTLA,BTLA,r,0.03683730249157339,0.0426934802892857,-0.00585617779771231,-0.2128483475388292,0.03896959219536855,9.089825469083243e-25,1.0284488245019898e-24,0.03896959219536855
s-QRFP,QRFP,s,0.00881704488564061,0.008947972376225825,-0.00013092749058521425,-0.0212655960141253,0.03819769761985636,7.351382243710236e-24,8.29386714675001e-24,0.03819769761985636
s-GDNF,GDNF,s,0.14932998387504406,0.1534058641072617,-0.004075880232217638,-0.038849759834261664,-0.037869658693980957,1.7651169208649323e-23,1.9857565359730487e-23,0.037869658693980957
r-NMU,NMU,r,0.025338785420371997,0.026137266445349434,-0.000798481024977437,-0.04476089110473601,0.03702437198177955,1.6299131927515842e-22,1.828457859290729e-22,0.03702437198177955
r-ALCAM,ALCAM,r,0.035269098379221195,0.03812646718148218,-0.002857368802260986,-0.11238815819336691,-0.036726977069444944,3.5215595317156817e-22,3.928274857913831e-22,0.036726977069444944
s-CD6,CD6,s,0.03526909837927639,0.03812646718148219,-0.002857368802205801,-0.11238815819110957,-0.036726977069444944,3.5215595317156817e-22,3.928274857913831e-22,0.036726977069444944
r-ESAM,ESAM,r,0.037751350611598455,0.04064038229516897,-0.002889031683570513,-0.1063857106177147,-0.03516806812169726,1.8083110659254208e-20,2.0114920845687265e-20,0.03516806812169726
s-ESAM,ESAM,s,0.037751350611598455,0.04064038229516897,-0.002889031683570513,-0.1063857106177147,-0.035162572604091946,1.8330519119395902e-20,2.033301280470806e-20,0.035162572604091946
s-ICAM,ICAM,s,0.12787612480325677,0.14702141907982894,-0.01914529427657216,-0.20127942049890715,0.035118374083422,2.044592015237239e-20,2.2616157486981748e-20,0.035118374083422
s-THY1,THY1,s,0.28209331015534045,0.28325926559155357,-0.0011659554362131175,-0.005950695466104683,0.035096708195984094,2.1569308524829864e-20,2.3792329180592275e-20,0.035096708195984094
s-NRG,NRG,s,4.5755707543808635,4.604695264168049,-0.029124509787185282,-0.009153967153560075,0.033359830509008814,1.4140819794712302e-18,1.5554901774183534e-18,0.033359830509008814
s-CLDN,CLDN,s,0.0483569968336275,0.04932125541122831,-0.00096425857760081,-0.0284848714995818,0.03182001386627831,4.849988765345116e-17,5.3202092827608473e-17,0.03182001386627831
r-CLDN,CLDN,r,0.0483569968336275,0.04932125541122831,-0.00096425857760081,-0.0284848714995818,0.031812248540891375,4.935191250445682e-17,5.3987175004875413e-17,0.031812248540891375
s-RELN,RELN,s,0.22848537078672163,0.20734647140143514,0.021138899385286486,0.14005830045134418,0.03074771696354528,5.165725590451641e-16,5.635337007765427e-16,0.03074771696354528
s-VTN,VTN,s,0.5950179379260538,0.6116830932193926,-0.016665155293338785,-0.03985123898987137,-0.029642129853060695,5.452230802583344e-15,5.931547796217044e-15,0.029642129853060695
r-APJ,APJ,r,0.0013878071089444297,0.0017849591724758008,-0.00039715206353137114,-0.3630837825145963,-0.029588158153147304,6.103864037013504e-15,6.622274407280405e-15,0.029588158153147304
s-MELANOCORTIN,MELANOCORTIN,s,0.0876278224084639,0.09117736563234104,-0.0035495432238771413,-0.057286717991083785,-0.028647668193239162,4.227550131145299e-14,4.5740706336981924e-14,0.028647668193239162
r-MHC-II,MHC-II,r,0.13791327149299162,0.14819871005987534,-0.010285438566883714,-0.103771594463773,0.027883789407831427,1.9471392723264136e-13,2.1010004137364026e-13,0.027883789407831427
r-GIPR,GIPR,r,0.01627600634806156,0.014188222833247005,0.0020877835148145566,0.19805284134722917,0.026798337822381058,1.5927390095748583e-12,1.7139256733468584e-12,0.026798337822381058
s-MIF,MIF,s,0.3763367780447218,0.3856293854894091,-0.009292607444687295,-0.035190705298211875,-0.026666179769382903,2.0459194809795206e-12,2.1956209064170463e-12,0.026666179769382903
s-KIT,KIT,s,0.5752500177813245,0.5707050682128072,0.004544949568517254,0.011443747931424627,0.02606431351219274,6.303413972806616e-12,6.746356576301135e-12,0.02606431351219274
s-APRIL,APRIL,s,0.0446962272452595,0.04656096467007845,-0.001864737424818949,-0.05896788724310312,0.025489016736089276,1.8057536793441534e-11,1.9274351941247568e-11,0.025489016736089276
s-PROK,PROK,s,0.04319960610056335,0.04389740190392897,-0.0006977958033656181,-0.023117397145081438,-0.025242011648420104,2.817742860690469e-11,2.9995327226704993e-11,0.025242011648420104
s-IL6,IL6,s,0.04835036000583861,0.05023728929399893,-0.0018869292881603175,-0.05523198847964787,0.024988735291872954,4.4276749721026126e-11,4.700695144645133e-11,0.024988735291872954
r-SLURP,SLURP,r,0.05476599432783013,0.06084831467431594,-0.0060823203464858075,-0.1519369390905439,-0.0235051275274889,5.72527655923434e-10,6.062057533306949e-10,0.0235051275274889
r-GPR,GPR,r,0.18388539305472257,0.17965365776456493,0.004231735290157634,0.033588574525275756,0.022249459200717636,4.4449964424707845e-09,4.6939162432491486e-09,0.022249459200717636
s-FGF,FGF,s,6.669828202211308,6.666098385637139,0.0037298165741690426,0.0008069912471442934,0.02115205332492187,2.4420020430927727e-08,2.5718957687891967e-08,0.02115205332492187
s-PRL,PRL,s,0.04449427621050793,0.04243411457804393,0.0020601616324640026,0.06839518188983096,0.021056095466084113,2.823306782637658e-08,2.9655954533806698e-08,0.021056095466084113
r-NPR1,NPR1,r,0.007841199498402583,0.008072847634305434,-0.0002316481359028507,-0.04200329164709118,-0.0191127558059353,4.664163449336017e-07,4.88626647073297e-07,0.0191127558059353
r-ICOS,ICOS,r,0.006659588664127392,0.0066338540789714455,2.5734585155946614e-05,0.005585791415440058,-0.018931292509434816,5.982270767331718e-07,6.25060481230438e-07,0.018931292509434816
s-GPR,GPR,s,0.18388539305472254,0.1796536577645649,0.004231735290157634,0.033588574525275756,0.01689158505553401,8.430076913587021e-06,8.785027520474895e-06,0.01689158505553401
r-PRL,PRL,r,0.04449427621050793,0.04243411457804393,0.0020601616324640026,0.06839518188983096,0.015601040091276053,3.894176804682488e-05,4.047490852110933e-05,0.015601040091276053
s-ICOS,ICOS,s,0.006659588664127392,0.006633854078971447,2.573458515594488e-05,0.005585791415439739,-0.015524518294535827,4.249229250690786e-05,4.404960165637569e-05,0.015524518294535827
r-FGF,FGF,r,6.669828202211308,6.666098385637139,0.0037298165741690426,0.0008069912471442934,0.014746044539391656,0.0001009797352640095,0.00010440724586043804,0.014746044539391656
s-NPR1,NPR1,s,0.007841199498402585,0.008072847634305434,-0.00023164813590284897,-0.04200329164709085,0.014446095346504428,0.00013945366200270677,0.00014381158894029135,0.014446095346504428
s-PTPRM,PTPRM,s,0.6657060037976632,0.6489549578899946,0.016751045907668627,0.03676683112433866,0.01435868178130395,0.0001530386601112383,0.0001574111932572737,0.01435868178130395
r-PTPRM,PTPRM,r,0.6657060037976632,0.6489549578899946,0.016751045907668627,0.03676683112433866,0.014326881034378625,0.00015828280119931616,0.00016238339190396164,0.014326881034378625
r-EPO,EPO,r,0.007244436867072144,0.008030942306433577,-0.0007865054393614334,-0.14869570713798896,-0.013357833041395595,0.0004280084479528175,0.00043796213278892956,0.013357833041395595
r-VTN,VTN,r,0.5950179379260537,0.6116830932193926,-0.016665155293338896,-0.0398512389898717,-0.010468359922744419,0.005775024608601709,0.005894097280944012,0.010468359922744419
s-SLURP,SLURP,s,0.05476599432783013,0.06084831467431592,-0.006082320346485794,-0.15193693909054354,0.00943139279183125,0.012887526419703713,0.013119435635482441,0.00943139279183125
r-CLEC,CLEC,r,0.5336934759213644,0.5647979111527004,-0.031104435231335992,-0.08172337744677216,-0.008480752806682368,0.025338784912289716,0.02572861237247879,0.008480752806682368
s-DESMOSOME,DESMOSOME,s,0.06404317444601512,0.06050395156687403,0.003539222879141095,0.08201544961890328,-0.007528981364404719,0.04711822876960409,0.047720763664356056,0.007528981364404719
s-OSTN,OSTN,s,0.245832179397709,0.23661901800281976,0.00921316139488923,0.05510774299834552,-0.005550873524885702,0.14328961297911108,0.1447517518870612,0.005550873524885702
r-CEACAM,CEACAM,r,0.027527815154283576,0.02770602333899887,-0.0001782081847152943,-0.009309544806919,0.004018750055320597,0.28929893312455013,0.2915073219270276,0.004018750055320597
s-CEACAM,CEACAM,s,0.027527815154283576,0.02770602333899887,-0.0001782081847152943,-0.009309544806919,0.0034755872131519983,0.3594361333912256,0.3612606822916887,0.0034755872131519983
r-NPFF,NPFF,r,0.08393797085501344,0.08674343652005341,-0.0028054656650399745,-0.04743101166942372,-0.0007098142526997808,0.8515327098428217,0.853688488855082,0.0007098142526997808
r-NRG,NRG,r,4.5755707543808635,4.604695264168049,-0.029124509787185282,-0.009153967153560075,-0.00014085492330773164,0.9703730618495526,0.9703730618495526,0.00014085492330773164
