column,pathway,direction,v1_mean,v2_mean,diff,log2fc,rank_biserial,u_pvalue,q_value,abs_rank_biserial
r-FLT3,FLT3,r,0.07252075035624528,0.05337984609187521,0.019140904264370068,0.4420986994570712,0.12242880489501307,1.763980673082678e-85,3.968956514436025e-85,0.12242880489501307
r-HGF,HGF,r,0.14011353589104017,0.0984160103798056,0.04169752551123457,0.5096313936625094,0.12183100312747763,1.1500371314091428e-84,2.5729644295933364e-84,0.12183100312747763
s-AMH,AMH,s,0.006462653216475836,0.0048632980553198705,0.0015993551611559655,0.41019149355531015,0.12172392471680027,1.607444992408324e-84,3.576113578616272e-84,0.12172392471680027
r-CD86,CD86,r,0.03432715152894292,0.02769682427697319,0.006630327251969728,0.3096295711219366,-0.12125823212400955,6.872555379758633e-84,1.5204088996560998e-83,0.12125823212400955
r-SAA,SAA,r,0.0029452361755851844,0.0021653808887873776,0.0007798552867978067,0.4437623343817894,0.12113365588992053,1.0127511945048237e-83,2.228052627910612e-83,0.12113365588992053
s-NPFF,NPFF,s,0.06650048157995639,0.07675905892536204,-0.010258577345405653,-0.20697223284943822,-0.12108094962475136,1.193141083516471e-83,2.610408116422776e-83,0.12108094962475136
s-ICAM,ICAM,s,0.2192622870325291,0.1126724450726785,0.10658984195985059,0.9605229482431057,0.12093312402418332,1.8888249531733038e-83,4.109750997014441e-83,0.12093312402418332
s-GHRELIN,GHRELIN,s,0.004259113858367414,0.002973170368247396,0.0012859434901200178,0.5185510165361598,0.12049541700511202,7.33640190224262e-83,1.5875492640918458e-82,0.12049541700511202
r-TSH,TSH,r,0.020681711196407614,0.021988500025195687,-0.0013067888287880726,-0.08839362944610929,-0.11992482258982373,4.270625334554214e-82,9.191128437410156e-82,0.11992482258982373
s-PVR,PVR,s,0.7857125115142162,0.73570142736478,0.050011084149436225,0.09488114323535336,0.11987141714130067,5.0339450707740136e-82,1.0775363502845996e-81,0.11987141714130067
s-FGF,FGF,s,9.077674273221177,8.632718191093383,0.4449560821277938,0.0725078286342942,0.11961295641473368,1.1145273065345027e-81,2.3728645881057153e-81,0.11961295641473368
r-CD137,CD137,r,0.004139944762402129,0.0036395172061752428,0.0005004275562268861,0.18586438572971128,0.11855193655549456,2.8598949458468635e-80,6.056248120616887e-80,0.11855193655549456
r-CCK,CCK,r,0.10981260027286258,0.1291218738612761,-0.019309273588413528,-0.23368981520661095,-0.11764732097258224,4.4464050660309443e-79,9.365831947597096e-79,0.11764732097258224
s-SELL,SELL,s,0.13347530317576473,0.13687076532769435,-0.0033954621519296235,-0.036241503359099855,-0.11643364810770584,1.7081792342147267e-77,3.579042205021332e-77,0.11643364810770584
r-SEMA7,SEMA7,r,0.8581873660170811,0.7591684911163974,0.09901887490068373,0.17687254677689251,0.11626672568179486,2.8130848201013098e-77,5.863060993474309e-77,0.11626672568179486
s-ANGPTL,ANGPTL,s,1.780992294992685,1.818877342765344,-0.037885047772658886,-0.03036698212610463,-0.11572026829185256,1.4330801253832567e-76,2.971202773045914e-76,0.11572026829185256
s-TIGIT,TIGIT,s,0.24097913909318397,0.16449257961182534,0.07648655948135863,0.5508857545687443,0.11507865508737969,9.599695492002906e-76,1.9799371952255992e-75,0.11507865508737969
s-CD22,CD22,s,0.0077766668761156095,0.008067953122668397,-0.0002912862465527877,-0.05305075442340647,-0.11505826933272367,1.0195919943360422e-75,2.0920125894148844e-75,0.11505826933272367
s-NRG,NRG,s,6.928336065294089,7.363738641295261,-0.43540257600117194,-0.08792951148539194,-0.11482144681099438,2.0516108303725502e-75,4.187824169214072e-75,0.11482144681099438
s-SEMA3,SEMA3,s,18.28198041234201,19.57685597627909,-1.294875563937083,-0.09872672801335713,-0.1147106779281799,2.8439124390413515e-75,5.775329876207053e-75,0.1147106779281799
